Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,
Benin,BEN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4864355881305,10.8025833724753,12.0207507269363,11.3018504563343,12.0903117846712,12.4862818671576,12.0650360889549,13.1219357075546,13.2078814771127,13.296202137999,12.4121438336678,12.8461545283871,12.7649698282531,,,,,,
Burkina Faso,BFA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1839481323123,10.4668905880339,11.4489199767813,11.4768174782094,12.6813436730191,13.8484022788366,12.1034719837661,12.6290152779803,11.9157400747509,12.4152968921741,14.5365259452638,13.8752771550067,14.4884768796016,14.9810451754907,17.3288642188692,21.1144384720465,,
Bangladesh,BGD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.85279247057531,7.88712372772849,7.83605027787651,7.60497659759871,8.1426283401405,8.33493730155715,8.66279314084748,9.42878117115452,9.87158360325856,9.26625106718959,9.84388457755423,9.63853873257843,9.50711961152747,9.50443649145954,9.00588487034226,9.41891628073041,,,
Bulgaria,BGR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5154855851211,39.3728813559322,39.5488047808765,43.683506189361,43.7151826484018,,,,,,,,,,,31.7393046236951,29.8659109229581,32.8293520736165,31.8755482373251,33.9125009077096,31.639507404579,29.9046521130772,31.0555226449408,33.1053158755578,37.9765485457758,34.8098734182932,32.433642834378,,,
Bahrain,BHR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4964788732394,24.7508209944115,26.0579937304075,26.1494399836342,25.2507869852495,23.3836511495704,22.2333619070462,22.7411710827642,23.943056212636,24.073108016594,19.9022611750668,20.8411474056075,23.0886666372329,20.866287871538,19.3691419696623,17.3135946418409,16.2896851061383,16.0054244059101,16.2177818188965,19.7624980144398,19.4675528718405,22.5032347134935,,23.3550662982116,,,,,,
Bahamas,BHS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,14.6817707557013,16.3662239089184,19.2720563569272,20.1526242018377,19.7054698457223,17.8279673234022,15.9413918282688,16.6329663745975,17.7777777777778,17.5378571881138,17.4342105263158,15.8394983097349,15.5168705785699,16.3437815975733,,16.6719897796231,16.8582625734814,16.6108654453569,17.4629398680878,18.0829848825989,17.4320827943079,17.1371586376189,17.3694954797317,18.2571349404267,11.2387956464888,10.7095483534849,10.3294303521533,10.2594326481743,10.4233916778775,10.3894085907697,11.2625689254562,11.2784571228531,11.3576991114455,11.6635471735228,11.8675423842145,12.77773133194,14.2433449943698,13.8348970260783,15.1664821333704,14.4889044354275,14.7226937408258,14.5961140061877,14.5375796070317,16.898629928709,19.0974996094424,,
Bosnia and Herzegovina,BIH,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6172729026338,33.9930338474708,36.0736125775401,37.8310007459561,39.8245485260411,39.1633455142932,38.1186179452594,39.0326694266153,37.3655580614393,39.9462725386932,36.9160703202984,35.3266106177172,34.3986484902721,,
Belarus,BLR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6304347826087,36.3654822335025,29.9409880290002,28.7417114898314,27.723455606003,27.2144044925442,25.9043438755499,27.0587667676559,25.3401651010532,26.8710548994946,24.6783838275634,28.2128169988623,29.2698762597066,30.250762674224,32.4134847792902,34.6577822535411,33.9503611411595,31.7738362587998,29.4646663056614,25.4492994190304,27.6224227639515,28.2546964798114,27.410400205909,28.110499205426,29.4170537971155,29.4746812444985,,
Belize,BLZ,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6627659684341,16.951086721274,18.2124428666228,19.7344595707931,21.1012497424095,18.6474707985482,18.7040115450375,19.3136525280242,19.2235778490751,19.8743101761509,17.8692973190015,19.388420580079,18.8855450771987,21.4077196388577,25.4287606271426,24.6240203869547,25.4937780821865,23.7218447388658,23.1561213090378,25.0528097482245,24.6942200853607,24.5225711159204,22.4632150543297,23.8683152570952,24.5524055865016,25.6536178243245,26.3692303811551,27.183081866417,,
Bermuda,BMU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9746012267197,12.2360569618786,11.6792374253852,13.0645366367137,14.1920656529865,14.528441373589,17.5620012095936,20.3773920315284,18.9761003826049,17.7068002917195,18.8322627750955,19.6888540559611,19.6762971578986,20.5041201881171,20.5536490449212,24.2449167486935,28.7844352060692,28.2076377036326,27.2111987638891,25.9831531907592,23.938039331039,21.8110434484821,,,,,,,,,,,,
Brazil,BRA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,18.5738607002445,18.7510221254472,19.3901836469696,19.3590263589498,19.5549412036123,24.4263394403174,25.9871057837054,23.5729009045709,30.1263788156626,36.5686787803611,34.1872752580131,23.4708495564325,28.4832206205625,36.5103738104717,32.2072808091906,,,21.815582075004,21.8945006324074,21.7098640721536,21.3681148640999,22.5816411821529,22.6273265095532,24.6883956030714,22.7005184712695,25.369010093988,27.8346934658883,26.8096877645884,27.3054587599844,26.3370727564138,30.2679853616573,30.7549556960853,30.1777956851509,30.2065409730651,31.3787747867243,36.1580527182412,35.6877590102436,34.9288134363149,,
Barbados,BRB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4457914102936,25.2820578485353,27.5427897148026,27.160181456363,29.2681958478249,30.9179254391468,33.8793459748435,34.3532494646681,32.2486275719282,35.1640355643369,36.0149048455285,34.0904431955038,36.2986967267651,,,,
Brunei Darussalam,BRN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6816025863719,27.8405419816203,30.4987482710136,32.6279809985908,29.0775365994438,30.6240563663815,28.9626370625942,,,,,,,,,,28.7005065618311,30.090572375354,35.0511965317378,38.608109273956,33.1241812213197,29.3186626770423,30.4844013563869,28.2394023450995,27.73287515291,29.3438538394978,25.8123931039954,26.0500065838778,,
Central African Republic,CAF,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1874062946881,25.4577384723412,25.6199905309775,25.2170269457218,23.8232213267267,23.5052287589584,22.4184181754749,20.4384988638149,20.2442134013304,19.8241635273223,18.8372430559335,18.7771206614614,18.0270410239337,18.1011984979785,17.3248806696024,17.8811569002165,17.0775234267096,17.0072804366228,17.1258431275988,18.9019149974639,19.1296594552415,17.8920314002538,17.5597759061843,17.1273527929964,16.4409249414626,17.0994250757997,17.4078872471124,17.3280537143841,,
Central Europe and the Baltics,CEB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1975005014239,40.9921442140084,41.676030247025,38.5777232233431,38.3734175067606,38.5280618130574,38.1298777779034,38.130329822813,38.5498624547182,38.3619896962559,36.5757850207261,35.9354979211798,35.6249555943074,34.8976567274651,35.4938498556267,38.0288721135749,37.8989374678705,37.0347727482398,36.6915087559777,37.0642025339472,36.623973748386,36.1027918112159,35.8832636469486,35.1136936281799,,
Switzerland,CHE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,17.1540523707307,16.4746894275931,17.2304450732027,17.6585707609901,17.7469622079603,,,,,,14.2419463339028,15.2793473361171,16.6174010369714,17.8026629033154,17.8918996134967,17.822889115327,18.5377863266856,18.7281437478084,18.7211973055844,19.427873514349,18.7205118205603,17.7427177611531,19.7276355025595,18.5691028133211,18.3870059907927,18.0111275909481,17.0944416587326,16.4993388443827,15.9548059522085,17.0577797338846,16.9243876779258,16.8020285556295,16.7714594249205,16.9821592948041,16.8680071580802,17.1474124578726,17.4094037656477,17.4087816688954,,
Channel Islands,CHI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,32.4465422936623,26.5455239559666,24.0386426487812,27.7086862739494,25.666460222327,27.2109997708235,26.9594755853555,24.1335835220153,24.2089658591635,25.4523928844232,30.7288709072223,29.0682516758894,29.7165246987441,25.7384403629365,24.0379731474228,21.0900585059265,19.2505883112137,17.709361941282,16.8206083009277,17.1281093901954,16.5937367512206,16.5982582388316,15.9816395623987,15.1241569227677,15.8463017596723,16.009994242811,17.3146350800166,18.8191347290839,20.2392826515555,20.2089097162334,20.2534198077352,19.5575561729098,18.1842383191621,17.4527129982861,16.1171595587185,16.3162825718096,18.5615646413412,21.4105884815161,20.5034467032784,19.9142467070088,20.2641879515902,20.356447878731,20.9003043751756,21.6438045222586,22.2013519159478,22.4150112049615,,
China,CHN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0306409374643,16.2283585482301,16.4252218844375,8.52763623992999,,,
Cote d'Ivoire,CIV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4463683567881,13.2187234513297,14.2948642578035,14.3285773418437,14.8062169910301,13.8387702156059,15.0522629214744,15.4396554584976,14.5676276878789,14.9026473049333,13.8745781453017,15.342044057325,13.5782903255191,12.7293037156686,18.5980561185669,18.3651130717028,20.57555254023,,
Cameroon,CMR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congo Dem. Rep.,COD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9290171114705,16.7413333333333,16.094670433145,17.0584274393264,4.32972721766042,5.23936877336211,5.58659044284596,5.67087507088594,8.87863751267418,9.52071227385392,2.04576770561336,5.64916739364025,7.48177282526455,7.69888096756401,10.2629800534639,13.1164039621309,14.4279622588558,12.7368992221786,12.3520263431139,11.3052304770398,8.36974479454955,,,,,,,,,
Congo Rep.,COG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8274085522926,35.0480199973688,33.9183191498025,29.8238969892066,24.8365007309379,34.2701187578373,38.1010346926354,26.6611467605051,,23.6499894002832,28.0415425098104,20.2484185670834,30.7945743804056,24.7909559613791,20.2288873497254,21.166529356163,16.2650839492638,16.0604220323594,13.3867094698084,12.6469466820774,15.5477245868439,,,,,,,
Colombia,COL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3166066677647,22.1201943516985,16.9331428734368,,,27.622281719396,,,,,24.616793144424,24.7198290039544,25.4451813984976,24.2602192117168,25.0564199532674,33.3069422040629,30.1625917691368,26.8156770552217,28.3587804556366,25.0431640709603,,
Comoros,COM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.242720873769,29.609811596401,24.8295177921221,22.9336869711538,22.715189457667,,,,,,,,,,
Costa Rica,CRI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,15.5475083095774,15.0578479767084,16.3050594260206,16.3477722532841,16.1408548982909,20.5339492502451,21.2812709554376,21.5913340673807,18.0902127387128,16.6247715415639,20.9722071856102,20.0232009025163,19.5079016854302,24.2558884707678,25.5611467757388,23.2142019792831,24.3595664537191,24.2498822315247,18.488080618995,17.8555621496406,19.4559641494269,23.1213260468992,21.6631639527131,22.6078336184059,21.5011459385038,21.1651876466205,22.2160265052457,22.1286224027275,22.8485046087064,24.705226332122,23.7259560164243,22.6246337645283,22.7512392474536,21.7090500726257,21.2721568194509,21.8025914871822,24.8934436108429,25.8816644617333,25.678719499795,26.3681462384679,27.1598702585721,27.4963355152868,29.4233449364172,27.9489217330143,26.5922329787989,,
Caribbean small states,CSS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6714487289164,23.7700092779845,23.1757181830063,23.1013225115964,22.5639907611515,25.150881687038,23.3420221161333,24.9188030683674,29.3711080945534,26.6228834036302,25.2825255067931,26.3959769138054,26.8483971744797,27.6614505523664,29.5260437212756,,,,
Cuba,CUB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,30.2140057477228,25.8820015641889,23.3443620610117,23.7433374485356,22.500793647279,24.510061362583,25.7294514126567,26.7528542007549,30.5427986773838,26.6561970509267,27.2001064053983,25.2695363248754,27.3733296128535,27.7027900454485,27.4752965005069,50.4016366456296,51.9479482041439,50.6985863799203,50.1847870688582,50.9739548168824,46.7053152942891,48.6874861507757,51.0329351483001,54.5445594567217,53.6358666365935,54.3060520532769,55.6688874258322,58.1126811274796,63.5792888259742,61.1222398015476,63.2176227915569,62.3030058051241,60.9703952870934,62.3805323418668,39.0295782318608,39.112910120516,40.1495516188248,40.8476879093183,42.0936810416918,48.1664374405877,39.7452499208273,36.9941915176688,36.2640080282378,,
Czech Republic,CZE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.187212554897,30.6727202760068,47.6307118989793,38.014465925552,35.7405965615388,36.6125618422383,35.4901430019483,34.2021263406255,37.3074657293963,37.5908584435518,38.857208735325,35.1828474251284,33.8335787188152,32.877011430774,32.6351254401884,32.2268711371961,35.2578573883787,35.2184146026311,35.1625718468276,36.8071278392241,35.0831403997142,34.680161686165,33.4067121968117,32.9617092317727,32.1020068880842,,
Germany,DEU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,20.2451425486329,20.6640515527441,22.2783016786358,24.5751452011994,24.7354450705655,24.8111263001641,24.8004287189228,24.3446380450108,25.4809535025699,26.2702389772785,26.512415698961,26.0914939623213,26.2962508325889,25.863433609418,25.4416263163614,25.8547623436741,25.6427735292641,24.6505937724218,24.7794420187053,31.2036966704646,31.4311752353538,31.8490177575706,31.8807402105677,38.248283198517,32.3666369035259,31.7971724730439,31.658383831377,31.5385397698656,31.1898529634109,30.6428882721288,31.0132667055932,31.4569294800187,30.280319912623,30.3238354354459,29.0928653504648,27.8477497085424,28.105584485545,30.8550652771229,31.1169120097982,28.7230681582764,28.3042932863472,28.5121928781703,27.9109709078163,27.6992384038624,27.5979745233009,27.8925286970531,,
Djibouti,DJI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5562737819953,25.9320712550611,23.0651147642301,24.9638918987963,23.5012269052535,24.1487268740353,23.1760179653051,23.5472018119128,23.9024147743922,21.8439869058759,23.7632680802195,24.2575378703064,24.1013413818347,25.9930371735229,24.5982318004024,,,,,
Denmark,DNK,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,29.0785325396875,26.8115435302977,30.1699294922288,31.0245341267726,29.9757664374436,30.4515416659696,31.3683432619256,32.8700664781184,35.9794246485127,38.0491401606243,39.1518204789981,39.6594283777229,39.1626601582346,37.478292956601,35.1360074090185,34.9896516293506,36.5127197741449,36.8372246980166,37.0039634998019,36.5903805621464,37.5757030770931,40.288389666396,40.7076108995798,42.3241866967427,40.9902722734057,39.3294297587793,38.9756051494619,38.175834319355,36.7933969999518,36.6254813980923,36.6384900490757,37.081442783057,36.8121269507789,34.8998476655502,33.2287517981763,36.0667569564855,36.7609785341971,41.9423938662469,42.2685962872033,42.3862958306396,43.5237007665427,41.4137702838351,40.910777244702,40.4442052371982,38.5236566143673,37.5349334983726,,
Dominican Republic,DOM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,11.3615779410285,10.6746844080519,11.2725159790819,9.36319182040454,10.3909907630014,,10.8461473470767,14.8359642103732,13.8006004762398,12.6512636715909,10.9913636693519,11.3680237728564,9.9818871830257,10.7038683463042,11.2672729420102,8.47854809048546,9.45130211107898,8.48701436557922,6.89608786275606,5.56082069755707,7.01784710430084,8.5550980249097,7.97680808117991,7.71748148429669,8.08245410045666,10.2390893345542,10.1955446080139,10.7457455889032,10.9875855185638,12.1697108843683,12.4100701063605,10.7120925866839,13.3317198477445,13.5953672250726,13.7597772413137,13.5862337522216,15.3966763993594,15.094534455154,14.208767040244,14.0159142860036,15.8349209837727,15.4533387570096,15.9035733885047,15.7255052364991,16.8944544244885,16.8596992841301,,
Algeria,DZA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2399596468148,24.1788903943644,22.3733851513275,23.795231317264,23.4536292546845,23.9236480602836,20.7636744802279,22.7956993855251,24.2705065238527,21.7821030979548,20.9025306381771,17.0973905856066,19.1900716398096,21.0130854325891,23.2397583279721,25.6509202570074,24.4705363524514,29.5301861611889,,,,,,,,
East Asia & Pacific (excluding high income),EAP,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1191610071607,16.3635459119558,16.3686663806337,10.0987431465536,,,
Early-demographic dividend,EAR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8239533836464,18.2157082818838,18.0755575023071,14.9457858441427,,,
