Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,
Belgium,BEL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.5043540132695,14.8660961690956,15.3126039006669,16.1974635145432,15.6009306467194,15.9482711472137,16.3740908272683,16.7980417392359,16.959674756981,16.9944350313235,16.6565404687201,17.6321606797242,18.1437258458672,18.4221142743291,18.7818722435516,20.981687267206,21.137507336769,21.6640928566126,22.4532983415446,22.7850830116046,22.6906864605787,23.9133220125009,23.5747925695684,23.2342881123844,23.1643832522207,22.6539068162856,22.5088783970216,22.3443150636198,20.9767322214459,20.2947740378903,20.058103879023,20.6986611202908,20.7958946880853,21.1269789051092,20.9357872370309,21.1312671360078,21.5048086897247,20.9557783887769,20.8567032397172,21.0158623569972,20.8744026457854,21.2786938782881,21.9163754325794,22.3516070995784,22.0352595219189,22.1078474178826,21.8922550243815,21.5865975269246,22.5543888863627,24.0213130814714,23.554856813398,23.7736750879635,24.26079373915,24.4907857933353,24.3318321583377,23.8560746180995,23.4013398474027,23.2775897336966,,
Benin,BEN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.154439717883,10.1673019035612,10.8489920771159,10.6261734579732,9.13581731876019,8.8482979280316,8.22738368372008,9.21188945447672,8.99412488758258,8.92540812571392,9.73846488382712,10.0472007324133,10.1436000883903,9.96264266073984,8.61371534699504,9.25121675574385,8.59274336743383,8.30837051951837,8.31587542724965,8.02498182225647,8.64261205374082,9.15807413211855,10.4896780742547,14.4226166792559,13.6294383114451,15.3682469537862,15.2582730266091,15.5464031572569,13.1901490234151,11.0843237643575,17.5694732161861,16.1816148887447,15.7527458695796,15.2546525626767,15.6329615151681,14.4476469440652,13.5120955507393,13.2129732588972,13.1155135588307,12.1912927963287,12.0653837743276,12.0374611900036,11.6016909347111,13.0936646400564,12.9950598677049,13.4383139947904,14.4408494179776,14.2677385529535,15.3908769293385,16.868584387682,16.8530212618041,16.3891299631156,16.6646644722616,16.5115713622599,15.3140952182519,17.0153758309882,14.295985107261,13.0544851396331,,
Burkina Faso,BFA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.42652061799036,7.65368707769187,7.54839971644616,7.38639910682372,6.98224993873381,5.05104759671215,4.59710973929227,4.31956607499053,6.0585138769122,5.91215080696169,6.94499680740708,7.1359711958396,7.26553990634849,8.08218713174988,8.26565505828738,12.8924457015457,10.1323687257735,10.032371953129,10.0480543566992,10.7946973694178,9.22918835244672,9.25421566231758,13.7860096604093,14.3770613922595,13.0435475018617,17.3024484427189,18.9923328409924,19.9395756897688,20.0199480353779,20.1382242743815,21.0569952699417,21.6910996512529,21.7335283551021,21.3402148170525,26.0649175414308,25.1986855456088,24.389594090162,23.7332628818686,22.2973561174748,17.8338020448015,20.6575367313622,25.7939664873865,21.1843742447164,19.8722850133103,20.7745841081039,19.7694180443221,21.677307432929,23.8523835466504,21.3644090249461,21.633004024233,20.6403000649118,20.5653316132847,20.8441845721609,21.3199482310789,22.5538305971925,23.1917055632689,24.9996171346457,26.0415392663744,,
Bangladesh,BGD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,6.19158078945777,6.35294149088275,6.31308914411734,6.94155899191981,8.36051799076559,9.05819691540059,12.9510654302968,11.2048757860753,11.9774314526507,13.2543821183939,13.3772410923478,,,3.93877814067019,4.64272057478671,3.16378396543982,4.06794100708768,5.08923904100949,4.87557087798912,6.28376859918816,6.14104064791632,4.39132011605416,4.43233517127319,4.3091271083747,4.34462740554859,4.03063329644585,4.20118152968138,4.14317368059806,4.16537536251982,4.15394423380197,4.05325016763114,4.13633163394744,4.45122187024089,4.95383869591304,4.88315945317799,4.62988612520877,4.72749921814699,4.90298208959861,5.12567978040796,5.03961520253427,4.97312138319291,4.84565983723317,5.02264856478482,5.12829861719188,5.17438311061483,5.18022516467283,5.44007855680545,5.35945621469055,5.17827687820651,5.09374516609514,5.07532583559895,5.0974466876342,5.03934251843094,5.11613164205746,5.33752075651661,5.40424038147983,5.89248815212782,5.99583908454596,,
Bulgaria,BGR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,13.6985770229925,14.7350636278668,15.0105125288664,15.4960992265534,15.1302931081845,16.5753958392774,16.9478674637896,16.8729281465483,16.3238588502834,16.5346949913086,18.1865848876199,19.033161385409,20.3361553784861,18.8558046169287,17.1893074581431,16.749101795043,12.1685849318877,11.6325471723164,18.4540871799941,19.7444878295942,20.0323691805298,19.6136711001268,19.4076826144317,20.3189508398727,19.5451299209517,18.3155773724036,18.2827218047656,16.6850497920081,17.1451387447616,16.7473443500731,16.4767765171931,15.8481407644968,15.8103812268102,17.049181529351,16.8465542767085,16.133522701614,15.6572824816743,15.6071949922063,,
Bahrain,BHR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,13.0299628702185,14.4642994094639,17.0192588269624,18.1216177727143,20.5788287368063,22.7805695142379,27.2196479916354,24.3766680552508,24.3660656562029,24.5542713567839,24.2140342052314,23.3911390217203,23.8580385132109,22.272797013246,21.0184378991861,20.8465954736108,20.2371102400344,19.4822594779768,20.7646982925466,20.815425620222,16.2089273761149,17.2603988777543,17.9992888955745,17.3160243124794,15.4384074937,14.0567535152193,12.7127437876371,12.0997787155712,11.0692862218884,13.9783437703266,12.9279627313903,13.8359519408503,15.4423123163123,15.5521881311367,16.1252626698891,17.642515115369,17.0080116773393,16.6184156502928,,
Bahamas,BHS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,15.3295932678822,15.4252763094666,12.6162473577604,12.506552834569,13.8310550297932,13.2357599949313,13.7349953831948,12.9342021459017,12.4574487205347,12.1375126390293,12.0265295514565,,13.5620509470934,12.8591282375237,14.1612774656398,13.7430041814088,12.8716041397154,14.8106781221233,13.8874307378244,14.3216957605985,10.0357528630716,9.52406039905052,9.18157126552115,9.2540429172646,9.64674680776116,9.52916060514618,9.72143461903994,10.0239749361975,9.75173339297696,10.238756792643,10.0976235456766,11.1846855405662,12.6728618427643,12.5171359065588,13.7590673703757,13.0880089548062,12.6237344273401,12.0750549861736,12.3029434461471,11.9243504409231,13.0051553596829,,
Bosnia and Herzegovina,BIH,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5062363398732,24.2946030901236,21.7014667843967,21.6097265893873,20.8798729035911,21.0804715427749,22.081406525955,23.4615251232735,23.1270958791053,23.0899908666232,23.3654301939044,22.8257782270228,22.8610449834806,22.000575740181,20.9658736418912,20.3282513194411,,
Belarus,BLR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7875288683603,22.2222222222222,15.2173913043478,18.4771573604061,20.5136851570843,20.5497392980404,20.5516083799436,20.3219474961154,19.8646749107398,19.5036522690862,19.4785302940726,21.5527682668344,21.0292941775096,21.3793046864744,20.6031789213431,20.785312392899,19.2073624585262,18.5231764837859,16.5249771170222,16.1000708699266,15.6274229200295,13.4483555468763,13.5666972902762,13.4298113058447,13.7542695534472,14.9217643769907,15.6531401067942,14.5976672782061,,
Belize,BLZ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,15.4587849908617,16.5006679720073,18.7778049704163,18.8332528648611,17.8452779850703,19.02438176633,18.4673414863786,16.0928334558493,14.9431231897869,13.7020563625617,12.978753003998,13.0868640601996,13.5234006851278,14.8402653707434,15.2866068235973,14.2812337335223,14.1408467129977,14.5307985374308,14.3324792601138,13.5036893075623,12.90820889455,13.092006910279,14.3074296619539,14.6211120939609,13.9588767924995,14.4499380588469,14.1760616715956,15.0372337587784,15.3768363821168,15.9247201298665,15.9512954420666,15.4288581815198,15.0387525071893,15.2479341579055,15.090211306468,15.256648586955,16.5121782972178,16.4292450591502,,
Bermuda,BMU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5866493707437,15.4990569969365,16.0250350807122,15.9035325633039,15.011545272359,,,,,,
Bolivia,BOL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.6403215003349,9.23645320197044,9.23596771165759,9.64086471408647,9.50023209036051,11.5181058495822,11.622641509434,10.8809444258826,10.5769230769231,10.4491126403477,9.70038073166694,10.3334357713583,10.1614832535885,9.85280151946819,9.39418455241993,10.4804854732117,10.8456655752099,11.7279075889193,12.6871625754634,15.067065735506,13.5135135135135,13.1944444444444,11.731843575419,8.9968152866242,13.3095570372668,10.5612981043531,9.44995832549595,11.188321369664,11.3865161260469,11.940658769649,11.7554815291402,12.0747310492591,12.8705016251926,13.3704368323947,13.5679063459267,13.5726201085383,13.3272665510055,13.9035290335436,14.2188707156496,14.7978924821168,14.5392995429176,15.7241301024253,15.9678900985173,16.5211421234038,16.2585365062674,15.9745575839224,14.3542327093529,14.0586525577885,13.277374463191,14.708765111562,13.831218450538,13.7771014040216,13.4396269362904,13.8415143166658,14.7070464338469,17.4952582182004,17.4582520267857,17.0216402072812,,
Brazil,BRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.1041493442962,14.6447410701511,11.6747800219492,12.8841447701273,11.7133119807703,10.8725993337223,11.1502716867255,11.5379421311238,11.1329005062325,10.814708261101,11.3246527269795,11.0226400455261,10.7529260268165,10.4453941866502,9.74323820338741,10.6375240633659,10.5208152880832,9.43555428153941,9.6553512684355,9.74063333012271,9.19810304233875,9.31844600808651,10.005735337213,9.66074437458691,8.28479429422949,9.86933499207355,10.6740955006695,12.1635908857337,12.5918983628166,15.4991373289569,19.2920567627554,17.8996782005772,17.0630311963889,17.6640194913084,15.8317941934019,20.9279248667648,19.7508265125741,19.5352948012041,20.0705315840705,19.7826907684467,18.7678457433113,19.3432950151268,19.8096623433068,19.0774784940227,18.467583921631,18.8900014234141,19.0389169375691,18.9429876148938,18.8393928754213,19.6506384049275,19.0168578433479,18.6692569341524,18.530103265791,18.892479001219,19.1535387119431,19.7768199570799,20.3862008662554,19.9707795076807,,
Barbados,BRB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,16.5859428561582,17.3287508915498,17.3185971283121,17.0565145254336,15.5974189720389,14.9205431956082,16.8644334768455,16.5326633165829,16.3803303516494,16.8316831683168,18.9320388349515,17.7166395827822,17.0739240853868,17.3367320598864,17.9184173669468,14.1147561125445,13.4410067130719,12.2200010251679,12.5987121856397,12.1218424276041,12.0870425321464,13.030303030303,12.7335491672193,13.1559829799011,12.7364563731802,13.270863366971,13.4968636195915,14.3472362443211,18.9535398567873,17.3189921322577,16.3638929515305,14.6498264096732,16.2394991706351,17.6557925554161,19.9901784618132,18.4220402216384,18.9094380913557,14.4050597571059,14.3165311653117,13.8683042737639,13.3307156179444,13.6364138174672,13.4270685781534,,
Brunei Darussalam,BRN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,17.2769665927681,17.2899220329194,9.27163618782173,7.49976341440333,4.25801775684001,3.85429138442866,8.30048514251061,4.3796411729633,5.52298504191551,9.45358756262386,,,,,,24.3020327388054,22.0184923993105,22.5801407349492,23.3308877476156,25.8365993367501,27.0222649367291,26.7511177347243,25.2183557465687,25.1652196449397,29.8672566371681,28.6135693215339,25.8143719339021,29.3985595498528,27.1697936773804,24.0677854177388,22.0528860999868,18.408700104511,18.0617586059322,22.6204729528401,17.140980198942,23.2876185839744,22.1508828250401,18.7272025061151,18.4388522455153,20.1643182119352,21.4184161450544,25.059061761728,26.2231785594048,26.4772470124902,,
Bhutan,BTN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,22.8903593382659,19.2652093675133,19.8120005212508,20.4323919020245,23.5540957088547,23.7336413293618,18.5823297390641,14.0257754633714,12.6146681024233,19.6263767518132,14.9163450222614,17.8524873469111,18.6936883788606,16.4309163620348,14.8674902267441,11.9301705394731,20.809414600545,21.9285257542216,19.5400719322314,18.1404216722507,21.9447190586068,21.5357776389419,20.6482190095176,20.4305431866495,20.8811626363196,21.908165631208,21.2527640401893,19.1173148126917,18.9474104924741,21.3686012969406,19.9840658234134,20.0680820482637,19.1796513190974,17.3413147286351,16.8923111026532,17.757997005011,16.8026062444578,16.4369773972726,,
Botswana,BWA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.135720574745,19.4435112458697,20.9110968640238,22.2442433184324,23.510119029672,25.609756097561,26.2872628726287,25.8029227458115,23.6842105263158,20.7020702070207,18.7817258883249,16.3546255506608,13.3359559402046,14.5175568014163,17.2156768453955,18.9796306872263,21.3910355486863,23.1558185404339,21.1269045914715,19.4103561807842,21.3389121338912,24.8080133555927,26.0513851011913,25.8467161799588,25.01163837249,22.982625710177,23.96728954106,26.8964994696166,23.8895322387196,22.6641774830813,24.1366353059618,24.2285857667095,26.3577544324924,27.9966727197243,28.6236510240848,30.0544448002928,26.1937709821345,28.1823241196434,30.0691562932227,27.4109473451781,24.9027290058887,23.4866322167786,22.3791259879126,22.0087160576493,20.5323439366629,19.4007450572658,17.0378523144023,17.5947805481447,20.3512591725774,21.0895434476663,19.7565055668383,18.4867084513804,19.2914272799165,18.5483075517128,19.9342102835771,20.5976002121751,18.1916080456435,18.4097598044325,,
Central African Republic,CAF,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,19.2727184145465,19.2053010065348,20.3278663198068,19.5583591278648,22.4137898186687,22.2222195121951,21.39175,22.0843622828784,20.0105965584134,20.0479581961591,20.0881471956782,18.9288884777415,18.9503350949702,19.5222723644682,19.9309088309617,17.1284111267617,13.5432088928683,12.3562940971371,14.0803486708568,15.6304696493159,15.1425190089695,14.9894076270064,15.9007668165096,16.8924061576793,14.2447067139079,15.1284921952412,15.5874096545194,17.4631935324789,16.1320033550278,15.800972476971,15.3797912072504,16.6300792398737,17.1265884090623,15.2500807781211,16.4836978602384,14.9132906447296,12.9066062055561,11.854070023441,11.4603028301176,16.9832365235768,16.284531790337,14.0101371633625,13.8293755305992,10.357838835437,10.4326000330075,8.70797373464736,6.85806710112307,6.36686672722155,7.05239241446022,7.46484893886916,8.23018254868711,7.92639395229284,7.40222299660376,10.2355004851833,8.2085878786943,7.67568675511677,7.26901932455786,8.02825664336034,,
Canada,CAN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.5536820924809,16.4058592655587,16.0853469634139,15.7761862345031,15.6783698185053,15.6325964866801,16.4225127945315,17.7746992634821,18.4967536545696,19.0389720943453,20.8195203260398,21.0496346740654,20.9148013562486,20.2070155235111,20.5393224910697,22.1050187780786,22.023273003698,22.6130269851011,22.1183271354898,21.3846055106452,21.6054496533269,21.4741188872334,23.0328900931554,22.7550745667646,22.118750312335,22.1408422426341,22.1847649918963,21.5961505509454,21.2057636038379,21.4502874327754,22.6999539680547,24.1032930856214,24.5271424361644,23.9640186514246,22.7487533359426,21.7277281648498,20.8286125343194,19.9190841485028,19.9052592833633,19.3873101459895,19.17024982311,19.5782570001885,19.8491406126519,19.966648404602,19.4837955555155,19.1370953855534,19.3050964108867,19.3010374113777,19.7685554620512,22.0202058869504,21.52604096789,21.195340811629,21.1086411733984,20.7558028006906,20.3145946597795,20.9263445405869,21.0631952185566,20.7169683859112,,
Central Europe and the Baltics,CEB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2858086257912,18.5811325609539,18.4287662551881,18.4302234548687,19.1781885602608,19.0403005052694,18.9591611352923,19.0339848112604,19.9425844449213,18.8805975160404,18.8653575064153,18.7614872687853,18.0497331013042,18.5378056293408,19.4912652885685,19.1848005489516,18.3068925532788,18.0852791197442,18.1419500897507,18.1497120680063,17.9636623899619,18.0956949695584,17.9807680853689,,
Switzerland,CHE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.57774027762409,8.27508295408344,8.66615562499975,9.02609794880439,8.94992828430335,8.25473981116681,8.19830185296942,8.09203318461416,8.16453765409396,8.27404686201665,,,,,,,,,,,10.0400041938547,10.2087582260017,10.4666789198881,10.7643816749291,10.5509380185685,10.6653617672823,10.8145409382177,10.7602996831286,10.9613551945625,11.4127770961026,11.5713386078555,12.0209793989654,12.4806520623077,12.2854289749056,12.2606276503671,12.156715127122,12.2544718052482,11.9414916605211,11.7148020244961,11.7428160310592,11.577079857404,11.6783167164526,12.0631933766046,12.2464452730199,12.0063478031448,11.8225655214975,11.3136203250901,10.9092748397651,11.0434408850715,11.7763354893724,11.6020981591211,11.6813615872023,11.8588578247993,11.9317521868358,11.9709262942237,11.9330699344213,11.9870433412561,11.9819424401172,,
Channel Islands,CHI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
